   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 15/03/13
 -12.36411 -12.37028 -12.37615 -12.38111 -12.38611 -12.39203 -12.39880 -12.40874
 -12.24417 -12.25746 -12.27124 -12.28500 -12.29808 -12.30979 -12.31961 -12.32930
 -12.34002 -12.35029 -12.35945 -12.36797 -12.37670 -12.38478 -12.39192 -12.39846
 -12.40429 -12.40954 -12.41468 -12.41997 -12.42467 -12.42949 -12.43723 -12.44928
 -12.37001 -12.38079 -12.39242 -12.40407 -12.41472 -12.42390 -12.43235 -12.44049
 -12.44855 -12.45673 -12.46455 -12.47215 -12.48009 -12.48661 -12.49224 -12.49861
 -12.50435 -12.50915 -12.51371 -12.51848 -12.52355 -12.52945 -12.53744 -12.54953
 -12.49325 -12.50147 -12.51012 -12.51893 -12.52755 -12.53560 -12.54269 -12.54895
 -12.55498 -12.56162 -12.56850 -12.57469 -12.57968 -12.58497 -12.59074 -12.59595
 -12.60048 -12.60467 -12.60870 -12.61220 -12.61636 -12.62258 -12.63156 -12.64478
 -12.43537 -12.43953 -12.44386 -12.44831 -12.45276 -12.45707 -12.46099 -12.46448
 -12.46769 -12.47079 -12.47409 -12.47731 -12.47994 -12.48318 -12.48645 -12.48850
 -12.49127 -12.49415 -12.49599 -12.49835 -12.50269 -12.50916 -12.51717 -12.53045
 -12.53160 -12.53455 -12.53764 -12.54077 -12.54378 -12.54660 -12.54929 -12.55173
 -12.55387 -12.55601 -12.55823 -12.56051 -12.56282 -12.56501 -12.56685 -12.56838
 -12.57028 -12.57286 -12.57559 -12.57728 -12.58037 -12.58673 -12.59554 -12.60867
 -12.79622 -12.79946 -12.80276 -12.80613 -12.80956 -12.81289 -12.81575 -12.81828
 -12.82084 -12.82360 -12.82622 -12.82862 -12.83109 -12.83355 -12.83587 -12.83796
 -12.83976 -12.84188 -12.84461 -12.84712 -12.85017 -12.85538 -12.86415 -12.87724
 -13.07517 -13.07869 -13.08211 -13.08561 -13.08942 -13.09330 -13.09623 -13.09880
 -13.10180 -13.10484 -13.10782 -13.11068 -13.11334 -13.11598 -13.11848 -13.12069
 -13.12312 -13.12560 -13.12791 -13.13056 -13.13394 -13.13857 -13.14545 -13.15725
 -13.35884 -13.36261 -13.36650 -13.37047 -13.37446 -13.37834 -13.38184 -13.38487
 -13.38782 -13.39141 -13.39479 -13.39778 -13.40132 -13.40461 -13.40742 -13.41017
 -13.41267 -13.41462 -13.41631 -13.41897 -13.42275 -13.42766 -13.43448 -13.44474
 -13.63581 -13.63997 -13.64419 -13.64846 -13.65280 -13.65711 -13.66106 -13.66455
 -13.66781 -13.67134 -13.67491 -13.67841 -13.68198 -13.68532 -13.68847 -13.69157
 -13.69422 -13.69738 -13.70139 -13.70404 -13.70668 -13.71095 -13.71685 -13.72663
 -13.91646 -13.92105 -13.92559 -13.93013 -13.93473 -13.93933 -13.94372 -13.94774
 -13.95147 -13.95521 -13.95901 -13.96291 -13.96684 -13.97032 -13.97364 -13.97732
 -13.98063 -13.98357 -13.98653 -13.98948 -13.99269 -13.99660 -14.00194 -14.01010
 -14.16995 -14.17455 -14.17911 -14.18367 -14.18826 -14.19287 -14.19728 -14.20133
 -14.20508 -14.20884 -14.21265 -14.21655 -14.22052 -14.22402 -14.22735 -14.23106
 -14.23440 -14.23727 -14.24006 -14.24305 -14.24634 -14.25026 -14.25560 -14.26365
 -14.42211 -14.42671 -14.43126 -14.43582 -14.44042 -14.44503 -14.44944 -14.45349
 -14.45724 -14.46100 -14.46481 -14.46871 -14.47267 -14.47618 -14.47950 -14.48322
 -14.48656 -14.48943 -14.49222 -14.49521 -14.49850 -14.50242 -14.50776 -14.51581
 -14.67427 -14.67887 -14.68342 -14.68798 -14.69258 -14.69718 -14.70159 -14.70565
 -14.70940 -14.71316 -14.71697 -14.72086 -14.72483 -14.72834 -14.73166 -14.73538
 -14.73872 -14.74159 -14.74438 -14.74736 -14.75066 -14.75458 -14.75992 -14.76797
 -14.92643 -14.93102 -14.93558 -14.94014 -14.94474 -14.94934 -14.95375 -14.95781
 -14.96156 -14.96531 -14.96913 -14.97302 -14.97699 -14.98050 -14.98382 -14.98754
 -14.99088 -14.99374 -14.99654 -14.99952 -15.00282 -15.00674 -15.01208 -15.02013
 -15.17858 -15.18318 -15.18774 -15.19230 -15.19690 -15.20150 -15.20591 -15.20997
 -15.21371 -15.21747 -15.22128 -15.22518 -15.22915 -15.23265 -15.23598 -15.23970
 -15.24304 -15.24590 -15.24870 -15.25168 -15.25497 -15.25889 -15.26423 -15.27228
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 15/03/13
 -10.67897 -10.63171 -10.57161 -10.52911 -10.53478 -10.58581 -10.64675 -10.67647
 -10.57813 -10.35030 -10.21125 -10.11936  -9.98120  -9.82271  -9.64358  -9.42847
  -9.17290  -8.91872  -8.64105  -8.28814  -7.88460  -7.46907  -7.06482  -6.66772
 -10.82890 -10.79052 -10.74168 -10.70530 -10.70437 -10.73639 -10.77386 -10.78553
 -10.70513 -10.53302 -10.41838 -10.33219 -10.21044 -10.07115  -9.91238  -9.72183
  -9.49562  -9.26258  -9.00539  -8.68810  -8.32780  -7.95253  -7.57978  -7.20728
 -10.97883 -10.94933 -10.91175 -10.88148 -10.87397 -10.88697 -10.90097 -10.89459
 -10.83213 -10.71574 -10.62551 -10.54502 -10.43967 -10.31960 -10.18118 -10.01518
  -9.81834  -9.60644  -9.36973  -9.08806  -8.77101  -8.43598  -8.09474  -7.74684
 -11.12875 -11.10814 -11.08182 -11.05767 -11.04356 -11.03755 -11.02807 -11.00365
 -10.95913 -10.89845 -10.83263 -10.75785 -10.66890 -10.56805 -10.44998 -10.30854
 -10.14106  -9.95030  -9.73407  -9.48802  -9.21421  -8.91943  -8.60970  -8.28639
 -11.27790 -11.26555 -11.24976 -11.23174 -11.21265 -11.19104 -11.16286 -11.12549
 -11.09610 -11.07882 -11.03331 -10.96540 -10.89176 -10.80845 -10.70979 -10.59140
 -10.45060 -10.28648 -10.09916  -9.88924  -9.65720  -9.40241  -9.12467  -8.82569
 -11.42222 -11.41415 -11.40407 -11.39183 -11.37726 -11.36027 -11.34079 -11.31849
 -11.29001 -11.25224 -11.20649 -11.15258 -11.08954 -11.01685 -10.93374 -10.83216
 -10.70764 -10.59250 -10.46800 -10.29629 -10.09948  -9.88322  -9.63985  -9.36379
 -11.56518 -11.55975 -11.55289 -11.54451 -11.53453 -11.52290 -11.50961 -11.49447
 -11.47505 -11.44896 -11.41674 -11.37771 -11.33175 -11.27974 -11.21797 -11.14298
 -11.05376 -10.95137 -10.83388 -10.69824 -10.54424 -10.36650 -10.15576  -9.90311
 -11.70758 -11.70404 -11.69945 -11.69382 -11.68717 -11.67936 -11.67013 -11.65913
 -11.64515 -11.62712 -11.60525 -11.57890 -11.54711 -11.50920 -11.46485 -11.41172
 -11.34673 -11.27186 -11.18666 -11.08792 -10.97151 -10.82932 -10.64936 -10.41899
 -11.84978 -11.84772 -11.84431 -11.84014 -11.83578 -11.83109 -11.82521 -11.81732
 -11.80786 -11.79677 -11.78185 -11.76322 -11.74140 -11.71569 -11.68515 -11.64799
 -11.60242 -11.54975 -11.48858 -11.41575 -11.32883 -11.21517 -11.05847 -10.84753
 -11.99135 -11.99007 -11.98832 -11.98586 -11.98246 -11.97846 -11.97475 -11.97197
 -11.96703 -11.95789 -11.94862 -11.93764 -11.92315 -11.90670 -11.88621 -11.85996
 -11.82833 -11.79292 -11.75162 -11.70045 -11.63664 -11.54584 -11.40939 -11.21453
 -12.13113 -12.13029 -12.12920 -12.12785 -12.12623 -12.12433 -12.12212 -12.11955
 -12.11621 -12.11162 -12.10564 -12.09842 -12.08986 -12.07931 -12.06652 -12.05084
 -12.03164 -12.01021 -11.98447 -11.94977 -11.90117 -11.82813 -11.71359 -11.53818
 -12.19566 -12.19572 -12.19571 -12.19553 -12.19507 -12.19442 -12.19389 -12.19370
 -12.19313 -12.19155 -12.18966 -12.18721 -12.18401 -12.18046 -12.17618 -12.17048
 -12.16296 -12.15406 -12.14259 -12.12547 -12.09738 -12.04652 -11.95759 -11.81775
 -12.03035 -12.03221 -12.03432 -12.03683 -12.03987 -12.04335 -12.04690 -12.05021
 -12.05363 -12.05768 -12.06236 -12.06755 -12.07323 -12.07961 -12.08698 -12.09531
 -12.10430 -12.11367 -12.12230 -12.12776 -12.12541 -12.10709 -12.06414 -11.99171
 -11.74956 -11.75347 -11.75761 -11.76239 -11.76820 -11.77508 -11.78275 -11.79084
 -11.79839 -11.80562 -11.81540 -11.82747 -11.84045 -11.85425 -11.87155 -11.89167
 -11.91164 -11.93527 -11.96080 -11.98310 -12.00146 -12.01244 -12.01619 -12.02289
 -11.56119 -11.56544 -11.57033 -11.57632 -11.58392 -11.59300 -11.60290 -11.61295
 -11.62315 -11.63425 -11.64739 -11.66242 -11.67905 -11.69762 -11.71833 -11.74276
 -11.77278 -11.80553 -11.83772 -11.86781 -11.89695 -11.92261 -11.94878 -11.99385
 -11.49328 -11.49775 -11.50303 -11.50972 -11.51841 -11.52889 -11.54018 -11.55135
 -11.56273 -11.57543 -11.59032 -11.60735 -11.62645 -11.64800 -11.67159 -11.69856
 -11.73109 -11.76719 -11.80520 -11.84326 -11.87709 -11.90855 -11.94870 -12.01673
 -11.51957 -11.52438 -11.53072 -11.53859 -11.54795 -11.55858 -11.57000 -11.58181
 -11.59420 -11.60795 -11.62402 -11.64280 -11.66367 -11.68560 -11.71075 -11.74060
 -11.77474 -11.81236 -11.85325 -11.89625 -11.93715 -11.97668 -12.02637 -12.10832
 -11.61621 -11.62155 -11.62762 -11.63489 -11.64384 -11.65455 -11.66669 -11.67988
 -11.69330 -11.70720 -11.72394 -11.74291 -11.76348 -11.78699 -11.81369 -11.84443
 -11.88016 -11.91839 -11.96004 -12.00629 -12.05177 -12.09602 -12.14999 -12.23582
 -11.75968 -11.76512 -11.77149 -11.77895 -11.78768 -11.79794 -11.81006 -11.82422
 -11.83834 -11.85180 -11.86885 -11.88781 -11.90795 -11.93305 -11.96052 -11.98993
 -12.02462 -12.06507 -12.10982 -12.15674 -12.20423 -12.25181 -12.30811 -12.39408
 -11.93674 -11.94134 -11.94741 -11.95500 -11.96415 -11.97483 -11.98697 -12.00043
 -12.01381 -12.02700 -12.04346 -12.06303 -12.08442 -12.10779 -12.13400 -12.16419
 -12.19942 -12.24002 -12.28532 -12.33387 -12.38365 -12.43333 -12.49029 -12.57438
 -12.13505 -12.13960 -12.14506 -12.15194 -12.16075 -12.17156 -12.18393 -12.19740
 -12.21133 -12.22557 -12.24124 -12.25930 -12.28027 -12.30412 -12.33019 -12.35949
 -12.39424 -12.43422 -12.47941 -12.52904 -12.57920 -12.62957 -12.68703 -12.76658
 -12.34953 -12.35387 -12.35911 -12.36563 -12.37381 -12.38386 -12.39583 -12.40968
 -12.42371 -12.43709 -12.45234 -12.47036 -12.49119 -12.51482 -12.53984 -12.56786
 -12.60243 -12.64140 -12.68554 -12.73583 -12.78633 -12.83719 -12.89437 -12.96833
 -12.57361 -12.57777 -12.58301 -12.58963 -12.59791 -12.60787 -12.61928 -12.63185
 -12.64484 -12.65839 -12.67450 -12.69255 -12.71191 -12.73377 -12.75871 -12.78686
 -12.81880 -12.85717 -12.90173 -12.95029 -13.00183 -13.05357 -13.10747 -13.17660
 -12.80613 -12.81019 -12.81476 -12.82055 -12.82834 -12.83819 -12.84956 -12.86187
 -12.87491 -12.88894 -12.90456 -12.92103 -12.93914 -12.96177 -12.98653 -13.01302
 -13.04422 -13.08141 -13.12447 -13.17229 -13.22302 -13.27439 -13.32735 -13.39112
 -13.04350 -13.04745 -13.05217 -13.05800 -13.06528 -13.07424 -13.08495 -13.09742
 -13.11067 -13.12402 -13.13857 -13.15517 -13.17399 -13.19475 -13.21827 -13.24496
 -13.27505 -13.31112 -13.35327 -13.39996 -13.45053 -13.50209 -13.55378 -13.61318
 -13.28304 -13.28661 -13.29096 -13.29645 -13.30348 -13.31219 -13.32252 -13.33436
 -13.34722 -13.36052 -13.37424 -13.38985 -13.40825 -13.42876 -13.45144 -13.47670
 -13.50531 -13.53906 -13.57885 -13.62396 -13.67155 -13.72006 -13.76950 -13.82427
 -13.52933 -13.53278 -13.53726 -13.54295 -13.54998 -13.55843 -13.56828 -13.57952
 -13.59201 -13.60533 -13.61890 -13.63424 -13.65240 -13.67258 -13.69471 -13.71940
 -13.74746 -13.77911 -13.81638 -13.85999 -13.90410 -13.94835 -13.99479 -14.04690
 -13.78149 -13.78493 -13.78942 -13.79511 -13.80214 -13.81059 -13.82044 -13.83168
 -13.84417 -13.85748 -13.87106 -13.88639 -13.90456 -13.92474 -13.94686 -13.97156
 -13.99962 -14.03127 -14.06854 -14.11214 -14.15625 -14.20049 -14.24692 -14.29899
 -14.03365 -14.03709 -14.04158 -14.04727 -14.05430 -14.06275 -14.07260 -14.08384
 -14.09633 -14.10964 -14.12322 -14.13855 -14.15671 -14.17689 -14.19902 -14.22372
 -14.25178 -14.28342 -14.32069 -14.36430 -14.40840 -14.45263 -14.49905 -14.55109
 -14.28581 -14.28925 -14.29374 -14.29943 -14.30646 -14.31491 -14.32476 -14.33600
 -14.34849 -14.36180 -14.37537 -14.39071 -14.40887 -14.42905 -14.45118 -14.47588
 -14.50394 -14.53558 -14.57285 -14.61645 -14.66056 -14.70478 -14.75119 -14.80321
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 5   / DATE= 15/03/13
 -10.07256 -10.06992 -10.05966 -10.03580 -10.00423  -9.98331  -9.99068 -10.02189
 -10.05300 -10.04632 -10.04171 -10.06184 -10.03223 -10.03145  -9.99532  -9.72612
  -9.45622  -9.29751  -9.05038  -8.79001  -8.49941  -8.10341  -7.63704  -7.10865
 -10.25733 -10.25214 -10.23951 -10.21596 -10.18688 -10.16709 -10.17085 -10.19467
 -10.21965 -10.21321 -10.20154 -10.20471 -10.16989 -10.15274 -10.10701  -9.89156
  -9.67293  -9.52487  -9.30627  -9.06930  -8.80150  -8.44865  -8.03322  -7.56073
 -10.43576 -10.42883 -10.41507 -10.39299 -10.36719 -10.34886 -10.34874 -10.36417
 -10.38093 -10.37298 -10.35493 -10.34294 -10.30343 -10.27159 -10.21715 -10.04917
  -9.87545  -9.73642  -9.54292  -9.32666  -9.07930  -8.76655  -8.40001  -7.98275
 -10.60739 -10.59964 -10.58614 -10.56682 -10.54514 -10.52859 -10.52434 -10.53030
 -10.53653 -10.52505 -10.50146 -10.47637 -10.43273 -10.38800 -10.32574 -10.19848
 -10.06162  -9.92949  -9.75595  -9.55599  -9.32469  -9.04451  -8.71867  -8.34870
 -10.77191 -10.76438 -10.75265 -10.73741 -10.72073 -10.70630 -10.69765 -10.69303
 -10.68632 -10.66913 -10.64092 -10.60491 -10.55775 -10.50195 -10.43279 -10.33932
 -10.23035 -10.10275  -9.94295  -9.75371  -9.53270  -9.27375  -8.97398  -8.63379
 -10.92671 -10.92055 -10.91215 -10.90222 -10.89120 -10.87928 -10.86656 -10.85152
 -10.83129 -10.80443 -10.77878 -10.75381 -10.71110 -10.64950 -10.58169 -10.51912
 -10.43597 -10.32109 -10.17960 -10.01051  -9.81270  -9.58365  -9.31771  -9.01397
 -11.05415 -11.05056 -11.04605 -11.04033 -11.03317 -11.02436 -11.01369 -11.00082
 -10.98531 -10.96662 -10.94480 -10.91815 -10.88179 -10.83505 -10.78080 -10.72050
 -10.64145 -10.54764 -10.45124 -10.33308 -10.18132  -9.99663  -9.78153  -9.53251
 -11.19508 -11.19293 -11.19000 -11.18601 -11.18080 -11.17443 -11.16699 -11.15841
 -11.14854 -11.13704 -11.12104 -11.09884 -11.07275 -11.04134 -11.00291 -10.95703
 -10.90038 -10.83089 -10.74803 -10.64936 -10.53044 -10.38733 -10.21884 -10.02211
 -11.33214 -11.33089 -11.32937 -11.32716 -11.32403 -11.31991 -11.31475 -11.30861
 -11.30163 -11.29381 -11.28369 -11.26988 -11.25250 -11.23112 -11.20520 -11.17417
 -11.13594 -11.08831 -11.02966 -10.95901 -10.87418 -10.77184 -10.64836 -10.50228
 -11.44270 -11.44297 -11.44307 -11.44240 -11.44075 -11.43834 -11.43542 -11.43224
 -11.42903 -11.42580 -11.42021 -11.41106 -11.40082 -11.38810 -11.37173 -11.35245
 -11.32794 -11.29688 -11.25906 -11.21249 -11.15576 -11.08717 -11.00307 -10.90143
 -11.43742 -11.44070 -11.44444 -11.44863 -11.45326 -11.45829 -11.46365 -11.46872
 -11.47244 -11.47395 -11.47502 -11.47667 -11.47647 -11.47426 -11.47052 -11.46479
 -11.45530 -11.44138 -11.42307 -11.39857 -11.36753 -11.32899 -11.27878 -11.21609
 -11.29899 -11.30730 -11.31672 -11.32745 -11.33956 -11.35290 -11.36730 -11.38211
 -11.39625 -11.40884 -11.42113 -11.43440 -11.44784 -11.46052 -11.47183 -11.48174
 -11.49069 -11.49738 -11.50008 -11.50067 -11.49717 -11.48655 -11.46931 -11.44369
 -11.14270 -11.15342 -11.16570 -11.17974 -11.19570 -11.21369 -11.23376 -11.25504
 -11.27584 -11.29477 -11.31380 -11.33506 -11.35755 -11.38053 -11.40343 -11.42574
 -11.44762 -11.46948 -11.49129 -11.51136 -11.52837 -11.54187 -11.55220 -11.55743
 -11.03239 -11.04290 -11.05506 -11.06910 -11.08514 -11.10325 -11.12341 -11.14497
 -11.16667 -11.18740 -11.20771 -11.22923 -11.25330 -11.27855 -11.30418 -11.33085
 -11.35657 -11.38246 -11.41104 -11.43869 -11.46445 -11.48959 -11.51447 -11.53842
 -10.97108 -10.98043 -10.99117 -11.00349 -11.01757 -11.03360 -11.05173 -11.07137
 -11.09130 -11.11041 -11.12923 -11.14926 -11.17161 -11.19540 -11.21964 -11.24436
 -11.26982 -11.29596 -11.32277 -11.35093 -11.37957 -11.40767 -11.43627 -11.46598
 -10.96546 -10.97373 -10.98320 -10.99397 -11.00623 -11.02031 -11.03650 -11.05429
 -11.07254 -11.09018 -11.10757 -11.12595 -11.14637 -11.16807 -11.19062 -11.21451
 -11.23844 -11.26285 -11.28928 -11.31651 -11.34451 -11.37355 -11.40265 -11.43453
 -11.02244 -11.02991 -11.03856 -11.04844 -11.05973 -11.07278 -11.08789 -11.10460
 -11.12182 -11.13853 -11.15509 -11.17254 -11.19153 -11.21231 -11.23467 -11.25796
 -11.28111 -11.30535 -11.33255 -11.36027 -11.38811 -11.41737 -11.44883 -11.48329
 -11.13041 -11.13727 -11.14525 -11.15450 -11.16521 -11.17757 -11.19177 -11.20750
 -11.22404 -11.24070 -11.25702 -11.27351 -11.29187 -11.31252 -11.33465 -11.35718
 -11.38096 -11.40606 -11.43188 -11.45944 -11.48842 -11.51820 -11.54991 -11.58652
 -11.27873 -11.28548 -11.29339 -11.30222 -11.31209 -11.32351 -11.33696 -11.35224
 -11.36851 -11.38497 -11.40127 -11.41776 -11.43540 -11.45491 -11.47655 -11.49982
 -11.52301 -11.54669 -11.57296 -11.60130 -11.63048 -11.66032 -11.69310 -11.73105
 -11.45645 -11.46263 -11.47004 -11.47858 -11.48837 -11.49976 -11.51309 -11.52803
 -11.54369 -11.55924 -11.57477 -11.59111 -11.60932 -11.62925 -11.65019 -11.67182
 -11.69575 -11.72113 -11.74595 -11.77320 -11.80289 -11.83371 -11.86715 -11.90509
 -11.65477 -11.66020 -11.66676 -11.67460 -11.68392 -11.69492 -11.70778 -11.72230
 -11.73793 -11.75408 -11.76978 -11.78507 -11.80188 -11.82054 -11.84111 -11.86378
 -11.88673 -11.91023 -11.93609 -11.96367 -11.99252 -12.02283 -12.05536 -12.09278
 -11.86429 -11.87001 -11.87678 -11.88440 -11.89294 -11.90279 -11.91435 -11.92765
 -11.94243 -11.95832 -11.97409 -11.98935 -12.00577 -12.02405 -12.04421 -12.06588
 -12.08797 -12.11077 -12.13551 -12.16197 -12.19007 -12.21976 -12.25089 -12.28663
 -12.08246 -12.08768 -12.09393 -12.10118 -12.10945 -12.11888 -12.12960 -12.14175
 -12.15552 -12.17093 -12.18653 -12.20139 -12.21702 -12.23443 -12.25382 -12.27467
 -12.29600 -12.31779 -12.34095 -12.36610 -12.39331 -12.42214 -12.45207 -12.48616
 -12.30460 -12.30946 -12.31526 -12.32195 -12.32965 -12.33866 -12.34927 -12.36144
 -12.37484 -12.38908 -12.40372 -12.41834 -12.43299 -12.44931 -12.46758 -12.48622
 -12.50649 -12.52849 -12.55102 -12.57424 -12.59854 -12.62470 -12.65417 -12.68663
 -12.53014 -12.53495 -12.54061 -12.54690 -12.55390 -12.56201 -12.57167 -12.58297
 -12.59573 -12.60968 -12.62391 -12.63756 -12.65083 -12.66594 -12.68346 -12.70136
 -12.71980 -12.73948 -12.76082 -12.78356 -12.80716 -12.83139 -12.85722 -12.88658
 -12.75699 -12.76079 -12.76548 -12.77111 -12.77777 -12.78553 -12.79447 -12.80472
 -12.81640 -12.82956 -12.84314 -12.85617 -12.86913 -12.88336 -12.89945 -12.91667
 -12.93446 -12.95277 -12.97196 -12.99244 -13.01421 -13.03715 -13.06154 -13.08846
 -12.98054 -12.98451 -12.98919 -12.99447 -13.00042 -13.00729 -13.01535 -13.02477
 -13.03566 -13.04802 -13.06087 -13.07329 -13.08561 -13.09859 -13.11303 -13.12923
 -13.14577 -13.16242 -13.18013 -13.19889 -13.21875 -13.23973 -13.26157 -13.28586
 -13.21267 -13.21632 -13.22065 -13.22554 -13.23106 -13.23752 -13.24524 -13.25431
 -13.26470 -13.27626 -13.28828 -13.30006 -13.31160 -13.32378 -13.33739 -13.35248
 -13.36829 -13.38429 -13.40051 -13.41753 -13.43603 -13.45607 -13.47655 -13.49880
 -13.46483 -13.46847 -13.47281 -13.47770 -13.48322 -13.48968 -13.49739 -13.50647
 -13.51685 -13.52841 -13.54044 -13.55222 -13.56375 -13.57594 -13.58955 -13.60463
 -13.62045 -13.63645 -13.65267 -13.66969 -13.68819 -13.70823 -13.72871 -13.75095
 -13.71699 -13.72063 -13.72497 -13.72986 -13.73538 -13.74184 -13.74955 -13.75863
 -13.76901 -13.78057 -13.79260 -13.80438 -13.81591 -13.82810 -13.84171 -13.85679
 -13.87260 -13.88860 -13.90483 -13.92185 -13.94035 -13.96038 -13.98086 -14.00310
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 6   / DATE= 15/03/13
 -10.33381 -10.32831 -10.31578 -10.29758 -10.27764 -10.25970 -10.24631 -10.23954
 -10.23979 -10.24015 -10.23168 -10.20917 -10.17807 -10.13928 -10.09058 -10.03106
  -9.95927  -9.87170  -9.76186  -9.62242  -9.44920  -9.24105  -8.99496  -8.70765
 -10.41783 -10.41229 -10.39971 -10.38145 -10.36145 -10.34347 -10.33006 -10.32329
 -10.32354 -10.32390 -10.31545 -10.29296 -10.26188 -10.22311 -10.17444 -10.11496
 -10.04321  -9.95567  -9.84588  -9.70647  -9.53330  -9.32518  -9.07908  -8.79175
 -10.50184 -10.49624 -10.48358 -10.46522 -10.44512 -10.42706 -10.41361 -10.40682
 -10.40707 -10.40743 -10.39899 -10.37655 -10.34551 -10.30679 -10.25818 -10.19878
 -10.12710 -10.03963  -9.92991  -9.79058  -9.61748  -9.40942  -9.16332  -8.87598
 -10.58583 -10.58015 -10.56736 -10.54886 -10.52860 -10.51040 -10.49686 -10.49003
 -10.49026 -10.49062 -10.48220 -10.45983 -10.42887 -10.39025 -10.34176 -10.28250
 -10.21097 -10.12363 -10.01406  -9.87486  -9.70190  -9.49394  -9.24787  -8.96053
 -10.66979 -10.66400 -10.65106 -10.63235 -10.61185 -10.59342 -10.57971 -10.57280
 -10.57299 -10.57333 -10.56495 -10.54270 -10.51192 -10.47350 -10.42524 -10.36624
 -10.29497 -10.20790 -10.09861  -9.95967  -9.78696  -9.57921  -9.33321  -9.04593
 -10.75374 -10.74782 -10.73469 -10.71575 -10.69495 -10.67621 -10.66227 -10.65524
 -10.65534 -10.65563 -10.64731 -10.62528 -10.59485 -10.55684 -10.50903 -10.45049
 -10.37973 -10.29319 -10.18441 -10.04599  -9.87371  -9.66631  -9.42059  -9.13353
 -10.79586 -10.79174 -10.78648 -10.77917 -10.76856 -10.75439 -10.74105 -10.73438
 -10.73732 -10.74198 -10.73765 -10.71858 -10.69281 -10.66158 -10.62153 -10.57124
 -10.51136 -10.43827 -10.34244 -10.22146 -10.07327  -9.89387  -9.67868  -9.42505
 -10.87466 -10.87248 -10.86909 -10.86403 -10.85701 -10.84836 -10.83930 -10.83067
 -10.82225 -10.81321 -10.80297 -10.79022 -10.77097 -10.74492 -10.71361 -10.67633
 -10.62525 -10.56815 -10.52617 -10.45659 -10.34259 -10.20721 -10.04439  -9.84822
 -10.96543 -10.96272 -10.95965 -10.95561 -10.94959 -10.94150 -10.93315 -10.92630
 -10.92103 -10.91558 -10.90823 -10.89826 -10.88664 -10.87205 -10.85338 -10.83210
 -10.80397 -10.76748 -10.72611 -10.67088 -10.59660 -10.50454 -10.39022 -10.24893
 -11.01909 -11.01901 -11.01821 -11.01645 -11.01348 -11.00967 -11.00591 -11.00279
 -10.99995 -10.99710 -10.99432 -10.99107 -10.98491 -10.97688 -10.96858 -10.95827
 -10.94425 -10.92538 -10.90092 -10.86927 -10.82859 -10.77659 -10.70934 -10.62198
 -10.98117 -10.98659 -10.99233 -10.99854 -11.00537 -11.01254 -11.01922 -11.02489
 -11.02965 -11.03365 -11.03684 -11.03911 -11.04054 -11.04117 -11.04086 -11.03929
 -11.03589 -11.03020 -11.02176 -11.00890 -10.99075 -10.96701 -10.93498 -10.88975
 -10.86466 -10.87496 -10.88810 -10.90429 -10.92307 -10.94301 -10.96220 -10.97954
 -10.99572 -11.01037 -11.02241 -11.03161 -11.04072 -11.05022 -11.05933 -11.06789
 -11.07547 -11.08174 -11.08671 -11.09012 -11.09141 -11.08950 -11.08239 -11.06793
 -10.77103 -10.78392 -10.79912 -10.81776 -10.84107 -10.86872 -10.89743 -10.92388
 -10.94771 -10.96895 -10.98722 -11.00273 -11.01772 -11.03312 -11.04877 -11.06427
 -11.07937 -11.09413 -11.10886 -11.12363 -11.13785 -11.15047 -11.16074 -11.16768
 -10.72645 -10.74035 -10.75621 -10.77520 -10.79901 -10.82786 -10.85855 -10.88722
 -10.91294 -10.93580 -10.95579 -10.97312 -10.98848 -11.00453 -11.02273 -11.04051
 -11.05776 -11.07521 -11.09311 -11.11199 -11.13162 -11.15101 -11.16967 -11.18757
 -10.70961 -10.72149 -10.73575 -10.75306 -10.77424 -10.79921 -10.82610 -10.85247
 -10.87762 -10.89999 -10.91784 -10.93170 -10.94712 -10.96306 -10.97712 -10.99217
 -11.00874 -11.02601 -11.04327 -11.06113 -11.07991 -11.09946 -11.12000 -11.14205
 -10.71801 -10.72738 -10.73810 -10.75124 -10.76839 -10.79024 -10.81468 -10.83850
 -10.86027 -10.87942 -10.89575 -10.90945 -10.92120 -10.93292 -10.94623 -10.96059
 -10.97565 -10.99073 -11.00506 -11.02079 -11.03851 -11.05691 -11.07672 -11.09997
 -10.76971 -10.77769 -10.78701 -10.79840 -10.81307 -10.83158 -10.85235 -10.87285
